3.760000000000000000e+02 9.100000000000000000e+01 9.600000000000000000e+01 7.500000000000000000e+01 4.300000000000000000e+01 5.000000000000000000e+00 3.500000000000000000e+01
3.770000000000000000e+02 4.500000000000000000e+01 3.800000000000000000e+01 9.900000000000000000e+01 4.500000000000000000e+01 9.000000000000000000e+00 6.400000000000000000e+01
3.790000000000000000e+02 5.400000000000000000e+01 3.400000000000000000e+01 5.500000000000000000e+01 7.800000000000000000e+01 8.000000000000000000e+00 5.700000000000000000e+01
3.840000000000000000e+02 2.000000000000000000e+01 4.000000000000000000e+00 9.000000000000000000e+00 6.000000000000000000e+00 4.000000000000000000e+00 2.800000000000000000e+01
3.920000000000000000e+02 8.100000000000000000e+01 4.300000000000000000e+01 5.300000000000000000e+01 3.600000000000000000e+01 1.100000000000000000e+01 7.800000000000000000e+01
3.930000000000000000e+02 2.200000000000000000e+01 4.000000000000000000e+00 3.100000000000000000e+01 8.900000000000000000e+01 9.000000000000000000e+00 6.400000000000000000e+01
3.940000000000000000e+02 4.600000000000000000e+01 4.400000000000000000e+01 3.100000000000000000e+01 1.200000000000000000e+01 1.000000000000000000e+01 7.100000000000000000e+01
3.980000000000000000e+02 7.800000000000000000e+01 9.500000000000000000e+01 1.200000000000000000e+01 3.600000000000000000e+01 1.300000000000000000e+01 9.200000000000000000e+01
4.210000000000000000e+02 1.000000000000000000e+01 8.000000000000000000e+01 6.000000000000000000e+01 5.500000000000000000e+01 1.300000000000000000e+01 9.200000000000000000e+01
4.220000000000000000e+02 9.800000000000000000e+01 8.500000000000000000e+01 8.900000000000000000e+01 9.000000000000000000e+01 1.300000000000000000e+01 9.200000000000000000e+01
4.230000000000000000e+02 4.600000000000000000e+01 6.400000000000000000e+01 9.000000000000000000e+01 3.500000000000000000e+01 8.000000000000000000e+00 5.700000000000000000e+01
4.320000000000000000e+02 5.000000000000000000e+01 7.800000000000000000e+01 9.300000000000000000e+01 6.500000000000000000e+01 8.000000000000000000e+00 5.700000000000000000e+01
4.550000000000000000e+02 9.500000000000000000e+01 7.500000000000000000e+01 2.400000000000000000e+01 6.900000000000000000e+01 1.400000000000000000e+01 1.000000000000000000e+02
4.570000000000000000e+02 5.400000000000000000e+01 8.700000000000000000e+01 5.600000000000000000e+01 2.300000000000000000e+01 1.400000000000000000e+01 1.000000000000000000e+02
4.580000000000000000e+02 6.500000000000000000e+01 2.300000000000000000e+01 8.600000000000000000e+01 3.800000000000000000e+01 3.000000000000000000e+00 2.100000000000000000e+01
4.600000000000000000e+02 6.000000000000000000e+00 5.200000000000000000e+01 3.800000000000000000e+01 2.000000000000000000e+00 9.000000000000000000e+00 6.400000000000000000e+01
4.680000000000000000e+02 4.200000000000000000e+01 7.600000000000000000e+01 9.000000000000000000e+00 1.800000000000000000e+01 9.000000000000000000e+00 6.400000000000000000e+01
4.720000000000000000e+02 6.400000000000000000e+01 4.900000000000000000e+01 9.300000000000000000e+01 5.000000000000000000e+00 3.000000000000000000e+00 2.100000000000000000e+01
4.750000000000000000e+02 6.900000000000000000e+01 1.400000000000000000e+01 7.400000000000000000e+01 5.600000000000000000e+01 4.000000000000000000e+00 2.800000000000000000e+01
4.800000000000000000e+02 1.900000000000000000e+01 4.500000000000000000e+01 4.400000000000000000e+01 5.300000000000000000e+01 8.000000000000000000e+00 5.700000000000000000e+01
4.860000000000000000e+02 4.500000000000000000e+01 5.200000000000000000e+01 8.000000000000000000e+01 9.800000000000000000e+01 1.200000000000000000e+01 8.500000000000000000e+01
5.040000000000000000e+02 2.700000000000000000e+01 9.900000000000000000e+01 8.600000000000000000e+01 5.100000000000000000e+01 1.100000000000000000e+01 7.800000000000000000e+01
5.310000000000000000e+02 3.200000000000000000e+01 1.800000000000000000e+01 5.200000000000000000e+01 8.900000000000000000e+01 4.000000000000000000e+00 2.800000000000000000e+01
5.330000000000000000e+02 4.800000000000000000e+01 1.400000000000000000e+01 4.600000000000000000e+01 8.800000000000000000e+01 8.000000000000000000e+00 5.700000000000000000e+01
5.320000000000000000e+02 4.300000000000000000e+01 4.000000000000000000e+00 4.600000000000000000e+01 6.200000000000000000e+01 1.200000000000000000e+01 8.500000000000000000e+01
5.430000000000000000e+02 5.700000000000000000e+01 2.300000000000000000e+01 2.500000000000000000e+01 8.700000000000000000e+01 1.200000000000000000e+01 8.500000000000000000e+01
5.440000000000000000e+02 2.300000000000000000e+01 5.400000000000000000e+01 5.400000000000000000e+01 2.300000000000000000e+01 1.200000000000000000e+01 8.500000000000000000e+01
5.450000000000000000e+02 2.200000000000000000e+01 5.500000000000000000e+01 7.500000000000000000e+01 1.000000000000000000e+02 1.700000000000000000e+01 1.210000000000000000e+02
5.470000000000000000e+02 5.300000000000000000e+01 4.100000000000000000e+01 1.700000000000000000e+01 4.600000000000000000e+01 8.000000000000000000e+00 5.700000000000000000e+01
5.550000000000000000e+02 5.600000000000000000e+01 8.700000000000000000e+01 7.000000000000000000e+00 8.100000000000000000e+01 1.000000000000000000e+01 7.100000000000000000e+01
5.600000000000000000e+02 9.000000000000000000e+01 8.500000000000000000e+01 8.300000000000000000e+01 9.600000000000000000e+01 1.000000000000000000e+01 7.100000000000000000e+01
5.730000000000000000e+02 2.800000000000000000e+01 6.100000000000000000e+01 8.100000000000000000e+01 7.000000000000000000e+01 1.300000000000000000e+01 9.200000000000000000e+01
5.860000000000000000e+02 8.400000000000000000e+01 4.800000000000000000e+01 5.000000000000000000e+00 1.700000000000000000e+01 2.000000000000000000e+00 1.400000000000000000e+01
6.020000000000000000e+02 8.100000000000000000e+01 2.300000000000000000e+01 2.500000000000000000e+01 7.300000000000000000e+01 7.000000000000000000e+00 5.000000000000000000e+01
6.080000000000000000e+02 8.800000000000000000e+01 7.800000000000000000e+01 8.100000000000000000e+01 6.100000000000000000e+01 1.100000000000000000e+01 7.800000000000000000e+01
6.270000000000000000e+02 3.700000000000000000e+01 7.900000000000000000e+01 1.000000000000000000e+02 2.100000000000000000e+01 1.000000000000000000e+01 7.100000000000000000e+01
6.480000000000000000e+02 1.100000000000000000e+01 1.000000000000000000e+01 5.000000000000000000e+00 9.400000000000000000e+01 3.000000000000000000e+00 2.100000000000000000e+01
6.500000000000000000e+02 7.600000000000000000e+01 5.500000000000000000e+01 5.500000000000000000e+01 9.000000000000000000e+01 9.000000000000000000e+00 6.400000000000000000e+01
6.560000000000000000e+02 5.200000000000000000e+01 3.600000000000000000e+01 4.900000000000000000e+01 8.400000000000000000e+01 2.000000000000000000e+00 1.400000000000000000e+01
6.770000000000000000e+02 6.000000000000000000e+01 7.000000000000000000e+01 8.000000000000000000e+01 9.000000000000000000e+01 1.400000000000000000e+01 1.000000000000000000e+02
6.820000000000000000e+02 3.500000000000000000e+01 7.000000000000000000e+01 6.500000000000000000e+01 9.000000000000000000e+01 8.000000000000000000e+00 5.700000000000000000e+01
6.830000000000000000e+02 8.000000000000000000e+00 3.000000000000000000e+01 4.200000000000000000e+01 9.600000000000000000e+01 4.000000000000000000e+00 2.800000000000000000e+01
6.850000000000000000e+02 4.400000000000000000e+01 1.200000000000000000e+01 5.500000000000000000e+01 9.200000000000000000e+01 1.200000000000000000e+01 8.500000000000000000e+01
6.860000000000000000e+02 6.800000000000000000e+01 8.400000000000000000e+01 5.700000000000000000e+01 7.200000000000000000e+01 9.000000000000000000e+00 6.400000000000000000e+01
6.950000000000000000e+02 3.800000000000000000e+01 2.500000000000000000e+01 2.700000000000000000e+01 4.000000000000000000e+00 2.000000000000000000e+00 1.400000000000000000e+01
7.230000000000000000e+02 4.000000000000000000e+01 6.000000000000000000e+01 9.000000000000000000e+01 2.700000000000000000e+01 1.500000000000000000e+01 1.070000000000000000e+02
7.250000000000000000e+02 4.000000000000000000e+01 4.500000000000000000e+01 5.000000000000000000e+01 5.500000000000000000e+01 1.100000000000000000e+01 7.800000000000000000e+01
7.260000000000000000e+02 8.300000000000000000e+01 7.200000000000000000e+01 5.400000000000000000e+01 3.600000000000000000e+01 5.000000000000000000e+00 3.500000000000000000e+01
7.690000000000000000e+02 5.400000000000000000e+01 2.100000000000000000e+01 4.600000000000000000e+01 9.800000000000000000e+01 1.400000000000000000e+01 1.000000000000000000e+02
7.840000000000000000e+02 1.500000000000000000e+01 5.600000000000000000e+01 7.800000000000000000e+01 8.300000000000000000e+01 1.000000000000000000e+01 7.100000000000000000e+01
7.850000000000000000e+02 8.700000000000000000e+01 5.600000000000000000e+01 1.000000000000000000e+02 6.000000000000000000e+01 1.200000000000000000e+01 8.500000000000000000e+01
7.890000000000000000e+02 7.800000000000000000e+01 4.900000000000000000e+01 9.400000000000000000e+01 4.100000000000000000e+01 1.300000000000000000e+01 9.200000000000000000e+01
8.080000000000000000e+02 6.700000000000000000e+01 9.000000000000000000e+01 5.800000000000000000e+01 8.000000000000000000e+01 1.300000000000000000e+01 9.200000000000000000e+01
8.280000000000000000e+02 1.800000000000000000e+01 7.900000000000000000e+01 1.300000000000000000e+01 1.000000000000000000e+00 1.100000000000000000e+01 7.800000000000000000e+01
8.350000000000000000e+02 7.000000000000000000e+00 5.200000000000000000e+01 8.800000000000000000e+01 1.300000000000000000e+01 1.200000000000000000e+01 8.500000000000000000e+01
8.450000000000000000e+02 4.500000000000000000e+01 7.400000000000000000e+01 2.200000000000000000e+01 4.500000000000000000e+01 1.200000000000000000e+01 8.500000000000000000e+01
8.460000000000000000e+02 2.600000000000000000e+01 9.400000000000000000e+01 2.000000000000000000e+01 5.100000000000000000e+01 5.000000000000000000e+00 3.500000000000000000e+01
8.480000000000000000e+02 7.400000000000000000e+01 6.700000000000000000e+01 4.300000000000000000e+01 7.600000000000000000e+01 3.000000000000000000e+00 2.100000000000000000e+01
8.630000000000000000e+02 2.500000000000000000e+01 5.000000000000000000e+01 7.500000000000000000e+01 6.000000000000000000e+01 9.000000000000000000e+00 6.400000000000000000e+01
8.890000000000000000e+02 5.100000000000000000e+01 1.100000000000000000e+01 7.400000000000000000e+01 1.500000000000000000e+01 2.000000000000000000e+00 1.400000000000000000e+01
8.920000000000000000e+02 4.300000000000000000e+01 2.100000000000000000e+01 4.000000000000000000e+01 5.000000000000000000e+01 7.000000000000000000e+00 5.000000000000000000e+01
9.020000000000000000e+02 3.000000000000000000e+00 2.500000000000000000e+01 4.900000000000000000e+01 7.500000000000000000e+01 1.400000000000000000e+01 1.000000000000000000e+02
9.050000000000000000e+02 7.900000000000000000e+01 1.300000000000000000e+01 3.900000000000000000e+01 4.900000000000000000e+01 8.000000000000000000e+00 5.700000000000000000e+01
9.080000000000000000e+02 7.500000000000000000e+01 6.800000000000000000e+01 4.400000000000000000e+01 9.000000000000000000e+01 7.000000000000000000e+00 5.000000000000000000e+01
9.250000000000000000e+02 1.000000000000000000e+01 3.200000000000000000e+01 9.700000000000000000e+01 7.200000000000000000e+01 1.000000000000000000e+01 7.100000000000000000e+01
9.280000000000000000e+02 4.900000000000000000e+01 4.400000000000000000e+01 4.000000000000000000e+00 3.000000000000000000e+01 3.000000000000000000e+00 2.100000000000000000e+01
9.290000000000000000e+02 9.300000000000000000e+01 4.000000000000000000e+01 1.000000000000000000e+02 1.000000000000000000e+01 7.000000000000000000e+00 5.000000000000000000e+01
9.480000000000000000e+02 5.500000000000000000e+01 3.500000000000000000e+01 8.700000000000000000e+01 1.100000000000000000e+01 1.400000000000000000e+01 1.000000000000000000e+02
9.540000000000000000e+02 2.500000000000000000e+01 1.100000000000000000e+01 3.100000000000000000e+01 1.000000000000000000e+02 1.300000000000000000e+01 9.200000000000000000e+01
9.580000000000000000e+02 5.400000000000000000e+01 1.500000000000000000e+01 4.500000000000000000e+01 9.700000000000000000e+01 1.100000000000000000e+01 7.800000000000000000e+01
9.610000000000000000e+02 7.100000000000000000e+01 8.800000000000000000e+01 5.800000000000000000e+01 5.600000000000000000e+01 3.000000000000000000e+00 2.100000000000000000e+01
9.620000000000000000e+02 5.800000000000000000e+01 5.000000000000000000e+00 7.900000000000000000e+01 6.700000000000000000e+01 1.000000000000000000e+01 7.100000000000000000e+01
9.630000000000000000e+02 6.500000000000000000e+01 4.800000000000000000e+01 8.900000000000000000e+01 8.700000000000000000e+01 5.000000000000000000e+00 3.500000000000000000e+01
9.640000000000000000e+02 8.100000000000000000e+01 3.200000000000000000e+01 9.400000000000000000e+01 2.600000000000000000e+01 9.000000000000000000e+00 6.400000000000000000e+01
9.820000000000000000e+02 8.400000000000000000e+01 6.300000000000000000e+01 7.500000000000000000e+01 8.000000000000000000e+01 1.000000000000000000e+01 7.100000000000000000e+01
9.830000000000000000e+02 5.300000000000000000e+01 6.400000000000000000e+01 7.500000000000000000e+01 8.600000000000000000e+01 1.100000000000000000e+01 7.800000000000000000e+01
9.980000000000000000e+02 3.800000000000000000e+01 6.000000000000000000e+01 8.200000000000000000e+01 1.600000000000000000e+01 6.000000000000000000e+00 4.200000000000000000e+01
9.990000000000000000e+02 8.700000000000000000e+01 2.300000000000000000e+01 5.400000000000000000e+01 2.300000000000000000e+01 1.100000000000000000e+01 7.800000000000000000e+01
